Hour,Tx10,RHx10
2138,200,504
2139,200,503
2140,200,502
2141,200,505
2142,200,504
2143,200,505
2144,200,501
2145,200,504
2146,200,507
2147,200,504
2148,200,504
2149,200,506
2150,200,508
2151,200,509
2152,200,503
2153,200,497
2154,200,486
2155,200,484
2156,200,473
2157,200,469
2158,200,468
2159,200,462
2160,200,456
2161,200,449
2162,200,444
2163,200,440
2164,200,437
2165,200,435
2166,200,430
2167,200,429
2168,200,434
2169,200,436
2170,200,440
2171,200,447
2172,200,449
2173,200,456
2174,200,458
2175,200,460
2176,200,466
2177,200,469
2178,200,468
2179,200,470
2180,200,472
2181,200,477
2182,200,478
2183,200,481
2184,200,485
2185,200,489
2186,200,492
2187,200,497
2188,200,499
2189,200,497
2190,200,502
2191,200,508
2192,200,510
2193,200,511
2194,200,518
2195,200,521
2196,200,527
2197,200,532
2198,200,533
2199,200,542
2200,200,545
2201,200,545
2202,200,551
2203,200,552
2204,200,553
2205,200,554
2206,200,557
2207,200,559
2208,200,561
2209,200,567
2210,200,566
2211,200,570
2212,200,576
2213,200,576
2214,200,581
2215,200,584
2216,200,586
2217,200,579
2218,200,579
2219,200,580
2220,200,578
2221,200,575
2222,200,572
2223,200,569
2224,200,566
2225,200,563
2226,200,557
2227,200,553
2228,200,544
2229,200,542
2230,200,539
2231,200,533
2232,200,529
2233,200,529
2234,200,524
2235,200,526
2236,200,519
2237,200,515
2238,200,513
2239,200,512
2240,200,508
2241,200,509
2242,200,508
2243,200,513
2244,200,514
2245,200,513
2246,200,514
2247,200,516
2248,200,509
2249,200,504
2250,200,502
2251,200,498
2252,200,493
2253,200,482
2254,200,478
2255,200,473
2256,200,473
2257,200,466
2258,200,462
2259,200,464
2260,200,457
2261,200,454
2262,200,450
2263,200,452
2264,200,452
2265,200,449
2266,200,449
2267,200,452
2268,200,450
2269,200,453
2270,200,453
2271,200,449
2272,200,444
2273,200,441
2274,200,437
2275,200,433
2276,200,421
2277,200,417
2278,200,409
2279,200,406
2280,200,403
2281,200,397
2282,200,393
2283,200,390
2284,200,386
2285,200,384
2286,200,379
2287,200,379
2288,200,377
2289,200,382
2290,200,384
2291,200,386
2292,200,391
2293,200,397
2294,200,397
2295,200,401
2296,200,397
2297,200,402
2298,200,401
2299,200,399
2300,200,396
2301,200,394
2302,200,392
2303,200,392
2304,200,390
2305,200,392
2306,200,394
2307,200,394
2308,200,396
2309,200,393
2310,200,397
2311,200,398
2312,200,401
2313,200,406
2314,200,407
2315,200,417
2316,200,418
2317,200,422
2318,200,431
2319,200,432
2320,200,434
2321,200,434
2322,200,433
2323,200,430
2324,200,428
2325,200,425
2326,200,426
2327,200,425
2328,200,423
2329,200,424
2330,200,427
2331,200,426
2332,200,427
2333,200,426
2334,200,426
2335,200,430
2336,200,432
2337,200,437
2338,200,440
2339,200,445
2340,200,447
2341,200,451
2342,200,458
2343,200,462
2344,200,462
2345,200,466
2346,200,466
2347,200,471
2348,200,469
2349,200,469
2350,200,471
2351,200,473
2352,200,474
2353,200,478
2354,200,481
2355,200,487
2356,200,492
2357,200,491
2358,200,495
2359,200,496
2360,200,496
2361,200,497
2362,200,498
2363,200,500
2364,200,502
2365,200,505
2366,200,508
2367,200,509
2368,200,509
2369,200,506
2370,200,502
2371,200,495
2372,200,493
2373,200,492
2374,200,487
2375,200,484
2376,200,479
2377,200,475
2378,200,475
2379,200,472
2380,200,470
2381,200,468
2382,200,469
2383,200,464
2384,200,468
2385,200,471
2386,200,473
2387,200,475
2388,200,480
2389,200,487
2390,200,486
2391,200,488
2392,200,489
2393,200,487
2394,200,489
2395,200,494
2396,200,490
2397,200,492
2398,200,492
2399,200,491
2400,200,490
2401,200,491
2402,200,496
2403,200,495
2404,200,496
2405,200,497
2406,200,499
2407,200,502
2408,200,503
2409,200,505
2410,200,502
2411,200,506
2412,200,507
2413,200,509
2414,200,516
2415,200,510
2416,200,510
2417,200,509
2418,200,498
2419,200,497
2420,200,487
2421,200,485
2422,200,478
2423,200,475
2424,200,470
2425,200,467
2426,200,464
2427,200,461
2428,200,458
2429,200,456
2430,200,458
2431,200,457
2432,200,459
2433,200,461
2434,200,466
2435,200,477
2436,200,483
2437,200,488
2438,200,495
2439,200,493
2440,200,496
2441,200,500
2442,200,497
2443,200,492
2444,200,491
2445,200,487
2446,200,490
2447,200,485
2448,200,488
2449,200,486
2450,200,490
2451,200,487
2452,200,489
2453,200,491
2454,200,493
2455,200,498
2456,200,505
2457,200,506
2458,200,508
2459,200,514
2460,200,522
2461,200,525
2462,200,534
2463,200,531
2464,200,532
2465,200,538
2466,200,535
2467,200,537
2468,200,543
2469,200,544
2470,200,547
2471,200,543
2472,200,549
2473,200,550
2474,200,557
2475,200,555
2476,200,561
2477,200,565
2478,200,570
2479,200,576
2480,200,575
2481,200,579
2482,200,588
2483,200,589
2484,200,595
2485,200,596
2486,200,608
2487,200,609
2488,200,609
2489,200,612
2490,200,621
2491,200,620
2492,200,617
2493,200,620
2494,200,621
2495,200,624
2496,200,624
2497,200,630
2498,200,628
2499,200,631
2500,200,630
2501,200,635
2502,200,641
2503,200,650
2504,200,650
2505,200,649
2506,200,650
2507,200,659
2508,200,663
2509,200,665
2510,200,672
2511,200,668
2512,200,668
2513,200,662
2514,200,654
2515,200,653
2516,200,643
2517,200,635
2518,200,624
2519,200,621
2520,200,615
2521,200,612
2522,200,609
2523,200,604
2524,200,601
2525,200,597
2526,200,602
2527,200,606
2528,200,609
2529,200,614
2530,200,623
2531,200,623
2532,200,631
2533,200,639
2534,200,648
2535,200,657
2536,200,654
2537,200,644
2538,200,645
2539,200,628
2540,200,621
2541,200,622
2542,200,612
2543,200,607
2544,200,599
2545,200,600
2546,200,596
2547,200,592
2548,200,592
2549,200,591
2550,200,591
2551,200,596
2552,200,596
2553,200,598
2554,200,607
2555,200,620
2556,200,621
2557,200,643
2558,200,645
2559,200,653
2560,200,654
2561,200,656
2562,200,650
2563,200,647
2564,200,638
2565,200,636
2566,200,626
2567,200,622
2568,200,619
2569,200,622
2570,200,622
2571,200,623
2572,200,618
2573,200,617
2574,200,622
2575,200,631
2576,200,632
2577,200,632
2578,200,643
2579,200,645
2580,200,655
2581,200,665
2582,200,667
2583,200,677
2584,200,668
2585,200,674
2586,200,674
2587,200,663
2588,200,654
2589,200,641
2590,200,633
2591,200,627
2592,200,618
2593,200,618
2594,200,616
2595,200,609
2596,200,606
2597,200,608
2598,200,606
2599,200,602
2600,200,603
2601,200,611
2602,200,617
2603,200,624
2604,200,625
2605,200,638
2606,200,642
2607,200,644
2608,200,647
2609,200,646
2610,200,645
2611,200,628
2612,200,628
2613,200,619
2614,200,616
2615,200,605
2616,200,600
2617,200,596
2618,200,598
2619,200,599
2620,200,597
2621,200,592
2622,200,595
2623,200,597
2624,200,599
2625,200,598
2626,200,604
2627,200,607
2628,200,605
2629,200,613
2630,200,606
2631,200,615
2632,200,609
2633,200,603
2634,200,593
2635,200,592
2636,200,586
2637,200,578
2638,200,569
2639,200,570
2640,200,566
2641,200,561
2642,200,557
2643,200,556
2644,200,550
2645,200,554
2646,200,550
2647,200,554
2648,200,556
2649,200,560
2650,200,573
2651,200,574
2652,200,583
2653,200,585
2654,200,594
2655,200,600
2656,200,597
2657,200,600
2658,200,597
2659,200,590
2660,200,589
2661,200,586
2662,200,578
2663,200,578
2664,200,577
2665,200,579
2666,200,578
2667,200,578
2668,200,581
2669,200,582
2670,200,585
2671,200,585
2672,200,590
2673,200,595
2674,200,603
2675,200,607
2676,200,612
2677,200,621
2678,200,628
2679,200,631
2680,200,631
2681,200,628
2682,200,627
2683,200,622
2684,200,621
2685,200,619
2686,200,611
2687,200,606
2688,200,608
2689,200,607
2690,200,607
2691,200,608
2692,200,605
2693,200,607
2694,200,608
2695,200,611
2696,200,612
2697,200,612
2698,200,627
2699,200,626
2700,200,630
2701,200,628
2702,200,634
2703,200,635
2704,200,638
2705,200,633
2706,200,628
2707,200,625
2708,200,613
2709,200,610
2710,200,602
2711,200,596
2712,200,590
2713,200,587
2714,200,588
2715,200,582
2716,200,581
2717,200,580
2718,200,579
2719,200,581
2720,200,581
2721,200,582
2722,200,583
2723,200,583
2724,200,587
2725,200,586
2726,200,590
2727,200,593
2728,200,596
2729,200,596
2730,200,592
2731,200,591
2732,200,591
2733,200,594
2734,200,593
2735,200,593
2736,200,597
2737,200,594
2738,200,597
2739,200,595
2740,200,597
2741,200,599
2742,200,598
2743,200,598
2744,200,600
2745,200,601
2746,200,612
2747,200,614
2748,200,618
2749,200,628
2750,200,626
2751,200,634
2752,200,636
2753,200,639
2754,200,641
2755,200,648
2756,200,646
2757,200,648
2758,200,647
2759,200,652
2760,200,649
2761,200,654
2762,200,655
2763,200,663
2764,200,661
2765,200,664
2766,200,672
2767,200,676
2768,200,676
2769,200,678
2770,200,676
2771,200,675
2772,200,682
2773,200,687
2774,200,682
2775,200,681
2776,200,679
2777,200,684
2778,200,681
2779,200,677
2780,200,680
2781,200,671
2782,200,672
2783,200,670
2784,200,664
2785,200,667
2786,200,664
2787,200,659
2788,200,661
2789,200,654
2790,200,654
2791,200,654
2792,200,645
2793,200,635
2794,200,636
2795,200,635
2796,200,624
2797,200,622
2798,200,616
2799,200,609
2800,200,603
2801,200,596
2802,200,587
2803,200,584
2804,200,572
2805,200,568
2806,200,557
2807,200,546
2808,200,542
2809,200,535
2810,200,526
2811,200,519
2812,200,515
2813,200,511
2814,200,505
2815,200,502
2816,200,498
2817,200,500
2818,200,499
2819,200,504
2820,200,508
2821,200,507
2822,200,513
2823,200,514
2824,200,508
2825,200,507
2826,200,506
2827,200,501
2828,200,494
2829,200,491
2830,200,490
2831,200,488
2832,200,483
2833,200,481
2834,200,479
2835,200,475
2836,200,474
2837,200,472
2838,200,476
2839,200,473
2840,200,475
2841,200,473
2842,200,474
2843,200,480
2844,200,484
2845,200,482
2846,200,488
2847,200,486
2848,200,484
2849,200,485
2850,200,481
2851,200,476
2852,200,474
2853,200,467
2854,200,466
2855,200,460
2856,200,459
2857,200,459
2858,200,455
2859,200,456
2860,200,453
2861,200,452
2862,200,452
2863,200,454
2864,200,457
2865,200,462
2866,200,471
2867,200,474
2868,200,484
2869,200,487
2870,200,498
2871,200,505
2872,200,506
2873,200,510
2874,200,507
2875,200,512
2876,200,510
2877,200,504
2878,200,501
2879,200,503
2880,200,510
2881,200,512
2882,200,515
2883,200,517
2884,200,520
2885,200,522
2886,200,524
2887,200,536
2888,200,537
2889,200,545
2890,200,549
2891,200,555
2892,200,565
2893,200,569
2894,200,569
2895,200,577
2896,200,579
2897,200,583
2898,200,584
2899,200,584
2900,200,590
2901,200,596
2902,200,592
2903,200,593
2904,200,600
2905,200,604
2906,200,605
2907,200,613
2908,200,612
2909,200,616
2910,200,622
2911,200,622
2912,200,631
2913,200,639
2914,200,649
2915,200,664
2916,200,671
2917,200,672
2918,200,683
2919,200,686
2920,200,694
2921,200,697
2922,200,688
2923,200,678
2924,200,676
2925,200,674
2926,200,677
2927,200,668
2928,200,675
2929,200,673
2930,200,677
2931,200,681
2932,200,681
2933,200,683
2934,200,691
2935,200,696
2936,200,695
2937,200,696
2938,200,709
2939,200,713
2940,200,719
2941,200,730
2942,200,740
2943,200,729
2944,200,730
2945,200,734
2946,200,726
2947,200,712
2948,200,701
2949,200,692
2950,200,685
2951,200,680
2952,200,669
2953,200,670
2954,200,667
2955,200,663
2956,200,655
2957,200,649
2958,200,653
2959,200,651
2960,200,656
2961,200,660
2962,200,669
2963,200,674
2964,200,687
2965,200,693
2966,200,704
2967,200,710
2968,200,704
2969,200,708
2970,200,704
2971,200,701
2972,200,692
2973,200,683
2974,200,677
2975,200,679
2976,200,674
2977,200,670
2978,200,665
2979,200,662
2980,200,666
2981,200,666
2982,200,670
2983,200,668
2984,200,676
2985,200,681
2986,200,686
2987,200,694
2988,200,703
2989,200,712
2990,200,714
2991,200,714
2992,200,713
2993,200,714
2994,200,705
2995,200,701
2996,200,685
2997,200,685
2998,200,680
2999,200,681
3000,200,674
3001,200,665
3002,200,666
3003,200,669
3004,200,663
3005,200,661
3006,200,661
3007,200,670
3008,200,665
3009,200,670
3010,200,673
3011,200,683
3012,200,684
3013,200,697
3014,200,688
3015,200,691
3016,200,686
3017,200,687
3018,200,686
3019,200,672
3020,200,663
3021,200,653
3022,200,638
3023,200,638
3024,200,629
3025,200,625
3026,200,617
3027,200,618
3028,200,607
3029,200,606
3030,200,605
3031,200,607
3032,200,612
3033,200,612
3034,200,619
3035,200,627
3036,200,631
3037,200,631
3038,200,632
3039,200,641
3040,200,642
3041,200,643
3042,200,642
3043,200,639
3044,200,645
3045,200,642
3046,200,640
3047,200,639
3048,200,640
3049,200,637
3050,200,636
3051,200,640
3052,200,640
3053,200,640
3054,200,649
3055,200,653
3056,200,652
3057,200,663
3058,200,665
3059,200,676
3060,200,681
3061,200,685
3062,200,693
3063,200,702
3064,200,695
3065,200,697
3066,200,680
3067,200,669
3068,200,656
3069,200,649
3070,200,637
3071,200,635
3072,200,629
3073,200,625
3074,200,625
3075,200,618
3076,200,612
3077,200,612
3078,200,613
3079,200,609
3080,200,619
3081,200,625
3082,200,632
3083,200,639
3084,200,649
3085,200,658
3086,200,665
3087,200,671
3088,200,668
3089,200,665
3090,200,668
3091,200,660
3092,200,654
3093,200,656
3094,200,649
3095,200,648
3096,200,642
3097,200,646
3098,200,647
3099,200,648
3100,200,652
3101,200,651
3102,200,660
3103,200,660
3104,200,670
3105,200,674
3106,200,692
3107,200,706
3108,200,717
3109,200,734
3110,200,735
3111,200,747
3112,200,758
3113,200,759
3114,200,758
3115,200,760
3116,200,750
3117,200,758
3118,200,755
3119,200,761
3120,200,760
3121,200,769
3122,200,773
3123,200,776
3124,200,778
3125,200,778
3126,200,786
3127,200,792
3128,200,799
3129,200,800
3130,200,800
3131,200,800
3132,200,800
3133,200,800
3134,200,800
3135,200,800
3136,200,800
3137,200,800
3138,200,800
3139,200,800
3140,200,787
3141,200,776
3142,200,774
3143,200,764
3144,200,760
3145,200,750
3146,200,737
3147,200,736
3148,200,732
3149,200,724
3150,200,731
3151,200,728
3152,200,731
3153,200,731
3154,200,735
3155,200,741
3156,200,742
3157,200,739
3158,200,742
3159,200,737
3160,200,739
3161,200,730
3162,200,724
3163,200,708
3164,200,701
3165,200,689
3166,200,674
3167,200,667
3168,200,655
3169,200,651
3170,200,645
3171,200,638
3172,200,632
3173,200,629
3174,200,626
3175,200,624
3176,200,624
3177,200,629
3178,200,640
3179,200,650
3180,200,656
3181,200,658
3182,200,661
3183,200,668
3184,200,675
3185,200,672
3186,200,665
3187,200,658
3188,200,658
3189,200,650
3190,200,648
3191,200,642
3192,200,642
3193,200,636
3194,200,641
3195,200,633
3196,200,633
3197,200,634
3198,200,634
3199,200,638
3200,200,641
3201,200,638
3202,200,639
3203,200,641
3204,200,645
3205,200,650
3206,200,658
3207,200,646
3208,200,644
3209,200,631
3210,200,626
3211,200,620
3212,200,615
3213,200,609
3214,200,602
3215,200,603
3216,200,603
3217,200,589
3218,200,585
3219,200,584
3220,200,580
3221,200,574
3222,200,577
3223,200,574
3224,200,574
3225,200,575
3226,200,578
3227,200,581
3228,200,588
3229,200,587
3230,200,589
3231,200,591
3232,200,594
3233,200,591
3234,200,588
3235,200,589
3236,200,577
3237,200,569
3238,200,566
3239,200,559
3240,200,554
3241,200,547
3242,200,546
3243,200,541
3244,200,542
3245,200,540
3246,200,540
3247,200,541
3248,200,542
3249,200,552
3250,200,565
3251,200,567
3252,200,576
3253,200,578
3254,200,587
3255,200,596
3256,200,593
3257,200,598
3258,200,590
3259,200,586
3260,200,582
3261,200,574
3262,200,569
3263,200,563
3264,200,557
3265,200,557
3266,200,554
3267,200,552
3268,200,552
3269,200,554
3270,200,561
3271,200,563
3272,200,562
3273,200,572
3274,200,572
3275,200,575
3276,200,583
3277,200,583
3278,200,589
3279,200,592
3280,200,599
3281,200,603
3282,200,609
3283,200,615
3284,200,616
3285,200,616
3286,200,620
3287,200,617
3288,200,625
3289,200,626
3290,200,626
3291,200,635
3292,200,635
3293,200,642
3294,200,652
3295,200,660
3296,200,657
3297,200,660
3298,200,657
3299,200,657
3300,200,667
3301,200,668
3302,200,668
3303,200,665
3304,200,656
3305,200,648
3306,200,640
3307,200,625
3308,200,618
3309,200,601
3310,200,588
3311,200,583
3312,200,566
3313,200,560
3314,200,553
3315,200,552
3316,200,540
3317,200,534
3318,200,532
3319,200,529
3320,200,538
3321,200,542
3322,200,549
3323,200,552
3324,200,557
3325,200,564
3326,200,562
3327,200,564
3328,200,570
3329,200,566
3330,200,562
3331,200,560
3332,200,563
3333,200,562
3334,200,559
3335,200,559
3336,200,561
3337,200,561
3338,200,560
3339,200,569
3340,200,570
3341,200,573
3342,200,573
3343,200,578
3344,200,587
3345,200,599
3346,200,603
3347,200,619
3348,200,630
3349,200,652
3350,200,661
3351,200,669
3352,200,673
3353,200,693
3354,200,700
3355,200,708
3356,200,709
3357,200,709
3358,200,713
3359,200,712
3360,200,719
3361,200,726
3362,200,729
3363,200,738
3364,200,742
3365,200,753
3366,200,765
3367,200,774
3368,200,782
3369,200,795
3370,200,800
3371,200,800
3372,200,800
3373,200,800
3374,200,800
3375,200,800
3376,200,800
3377,200,800
3378,200,800
3379,200,800
3380,200,800
3381,200,800
3382,200,800
3383,200,800
3384,200,800
3385,200,800
3386,200,800
3387,200,800
3388,200,800
3389,200,800
3390,200,800
3391,200,800
3392,200,800
3393,200,800
3394,200,800
3395,200,800
3396,200,800
3397,200,800
3398,200,800
3399,200,800
3400,200,800
3401,200,800
3402,200,800
3403,200,800
3404,200,800
3405,200,784
3406,200,766
3407,200,751
3408,200,744
3409,200,740
3410,200,727
3411,200,724
3412,200,715
3413,200,708
3414,200,708
3415,200,696
3416,200,700
3417,200,710
3418,200,715
3419,200,724
3420,200,740
3421,200,740
3422,200,740
3423,200,745
3424,200,746
3425,200,754
3426,200,745
3427,200,749
3428,200,745
3429,200,736
3430,200,734
3431,200,734
3432,200,731
3433,200,728
3434,200,731
3435,200,740
3436,200,734
3437,200,739
3438,200,741
3439,200,747
3440,200,749
3441,200,748
3442,200,748
3443,200,751
3444,200,750
3445,200,751
3446,200,752
3447,200,750
3448,200,741
3449,200,733
3450,200,710
3451,200,697
3452,200,684
3453,200,670
3454,200,656
3455,200,646
3456,200,627
3457,200,622
3458,200,617
3459,200,601
3460,200,600
3461,200,590
3462,200,589
3463,200,583
3464,200,596
3465,200,603
3466,200,606
3467,200,616
3468,200,631
3469,200,636
3470,200,650
3471,200,661
3472,200,661
3473,200,660
3474,200,667
3475,200,654
3476,200,650
3477,200,648
3478,200,645
3479,200,638
3480,200,635
3481,200,639
3482,200,634
3483,200,638
3484,200,634
3485,200,639
3486,200,649
3487,200,654
3488,200,648
3489,200,656
3490,200,667
3491,200,669
3492,200,674
3493,200,679
3494,200,671
3495,200,681
3496,200,680
3497,200,677
3498,200,668
3499,200,658
3500,200,650
3501,200,643
3502,200,629
3503,200,628
3504,200,619
3505,200,615
3506,200,612
3507,200,604
3508,200,601
3509,200,595
3510,200,597
3511,200,598
3512,200,603
3513,200,606
3514,200,615
3515,200,621
3516,200,624
3517,200,641
3518,200,641
3519,200,640
3520,200,652
3521,200,650
3522,200,649
3523,200,649
3524,200,656
3525,200,656
3526,200,659
3527,200,660
3528,200,659
3529,200,657
3530,200,658
3531,200,659
3532,200,661
3533,200,667
3534,200,674
3535,200,676
3536,200,681
3537,200,678
3538,200,684
3539,200,689
3540,200,693
3541,200,704
3542,200,706
3543,200,712
3544,200,710
3545,200,707
